Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Rated Power (kW),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,COROLLA CROSS,Petrol,1987,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,HONDA,JAZZ,Petrol,1498,-,STATION WAGGON,A,-,4,"<= 150,000",2024
Private Car,TOYOTA,RAV4,Petrol,2487,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SUBARU,WRX WAGON 2.4 EYESIGHT AWD CVT,Petrol,2387,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VELLFIRE Z PREMIER,Petrol,2393,-,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HYUNDAI,KONA ELECTRIC RANGE+,Electric,-,28,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,190,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,SMART,#1 PREMIUM,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,PORSCHE,911 CARRERA 4,Petrol,3600,-,SALOON,C2,-,3,"> 300,000 and <= 500,000",1990
Private Car,TOYOTA,ALPHARD 2.5SC,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,LEXUS,NX350H,Petrol,2487,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,190,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,COROLLA CROSS,Petrol,1987,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,NOAH,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,NISSAN,SERENA E-POWER HWS 2WD,Petrol,1433,-,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2024
Private Car,HONDA,ODYSSEY HYBRID EX,Petrol,1993,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,SUZUKI,BANDIT SOLIO 1.2 ISG 2WD CVT,Petrol,1242,-,STATION WAGGON,A,-,4,"<= 150,000",2024
Private Car,SUBARU,WRX 4D 2.4 EYESIGHT AWD CVT,Petrol,2387,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2016
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,HONDA,FREED HYBRID G HONDA SENSING,Petrol,1496,-,STATION WAGGON,C2,-,5,"<= 150,000",2018
Private Car,HONDA,ODYSSEY HYBRID ABSOLUTE EX HONDA SENSING,Petrol,1993,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SMART,#1 PRO+,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,S2000,Petrol,1997,-,CONVERTIBLE,C2,-,1,"<= 150,000",2000
Private Car,MINI,MINI COOPER SE (J01),Electric,-,65,SALOON,A,-,3,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2019
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,B.M.W.,IX1 EDRIVE20 XLINE (U11),Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,ALPHARD,Petrol,2494,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,SUBARU,WRX 4D 2.4 EYESIGHT AWD 6MT,Petrol,2387,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2018
Private Car,TOYOTA,BZ4X,Electric,-,73,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,BENTLEY,FLYING SPUR V8,Petrol,3996,-,SALOON,A,-,4,"> 500,000",2024
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,M.G.,MG ZS EV,Electric,-,75,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,HONDA,FREED,Petrol,1496,-,STATION WAGGON,A,-,6,"<= 150,000",2024
Private Car,TESLA,MODEL 3 RWD,Electric,-,88,SALOON,A,-,4,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,TOYOTA,VELLFIRE,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,PORSCHE,MACAN T,Petrol,1984,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TOYOTA,PRIUS,Petrol,1797,-,SALOON,C2,-,4,"<= 150,000",2018
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2014
Private Car,LANCIA,FULVIA 1600,Petrol,1584,-,SALOON,C2,-,1,"<= 150,000",1972
Private Car,HONDA,STEPWGN E:HEV AIR,Petrol,1993,-,STATION WAGGON,C1,-,7,"> 150,000 and <= 300,000",2024
Private Car,TOYOTA,VELLFIRE,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2024
Private Car,MAXUS,MIFA 7 PREMIUM,Electric,-,90,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2024
Private Car,TESLA,MODEL Y LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,26.3,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,KIA,SORENTO DIESEL GT,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2022
LGV,FORD,RANGER WILDTRAK,Diesel,1996,-,PICK-UP,A,3.28,4,"> 300,000 and <= 500,000",2023
LGV,ISUZU,TFS87JD-VI-C-AT,Diesel,1898,-,PICK-UP,A,3.1,4,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KHE-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,5,"> 150,000 and <= 300,000",2023
LGV,MITSUBISHI,L200,Diesel,2268,-,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2023
LGV,ISUZU,NPR75FHE-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,5,"> 300,000 and <= 500,000",2023
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2023
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,-,FIX SIDE P/FORM(TL),E,5.5,5,"> 300,000 and <= 500,000",2023
LGV,ISUZU,TFS87JD-VI-C-AT,Diesel,1898,-,PICK-UP,A,3.1,4,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,TIPPER,E,5.5,2,"> 300,000 and <= 500,000",2022
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,FAW,TIGER VH,Diesel,3230,-,TIPPER,E,5.5,2,"> 150,000 and <= 300,000",2023
LGV,DONGFENG,CAPTAIN EL-W,Diesel,2953,-,PANTECHNICON,E,5.5,5,"> 150,000 and <= 300,000",2024
LGV,KIA,SORENTO DIESEL GT,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2022
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,HINO,300 SERIES XZC720R-ZKTQV3,Diesel,4009,-,FIX SIDE P/FORM(TL),E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,-,TIPPER,E,5.5,5,"> 300,000 and <= 500,000",2023
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,KIA,K2500 PE2,Diesel,2497,-,PANTECHNICON,E,3.24,2,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,HINO,300 SERIES XZC720R-ZKTQV3,Diesel,4009,-,DROP SIDE PLATFORM,E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,JAC,HFC1062R71K1C6S,Diesel,2951,-,DROP SIDE PLATFORM,E,5.5,5,"> 150,000 and <= 300,000",2024
LGV,HYUNDAI,MIGHTY EX6,Diesel,3933,-,PANTECHNICON(TL),A,5.5,2,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,PEUGEOT,EXPERT E-TRAVELLER 6-SEATER AT,Electric,-,57,Van (EX),A,3.03,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,ISUZU,NPR75FHE-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,HINO,300 SERIES HYBRID XKU720R-WKVQV3,Diesel,4009,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,HYUNDAI,STARIA AT,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2023
LGV,ISUZU,TFS87JD-VI-C-AT,Diesel,1898,-,PICK-UP,A,3.1,4,"> 300,000 and <= 500,000",2024
LGV,MITSUBISHI,L200,Diesel,2268,-,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,KIA,SORENTO DIESEL GT,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2022
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,DROP SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,HINO,300 SERIES XZC710R-WKFQW3,Diesel,4009,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,VOLKSWAGEN,T6.1 CARAVELLE,Diesel,1968,-,VAN,A,3.2,5,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,FOTON,E VIEW,Electric,-,39,Van (EX),A,3.15,4,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,FORD,TOURNEO CONNECT 1.5,Diesel,1499,-,VAN,A,2.32,4,"> 150,000 and <= 300,000",2022
LGV,MERCEDES BENZ,119 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,5,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,PEUGEOT,EXPERT E-TRAVELLER 6-SEATER AT,Electric,-,57,Van (EX),A,3.03,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KJW-VI-C,Diesel,5193,-,DROP SIDE PLATFORM,E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,-,HEARSE,E,5.5,5,"> 300,000 and <= 500,000",2022
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,MITSUBISHI FUSO,FEC71GR3SDAM,Diesel,2998,-,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2022
LGV,PEUGEOT,PARTNER VAN 1.5 A/T 5DR DIESEL,Diesel,1499,-,VAN,A,2.35,4,"> 150,000 and <= 300,000",2023
LGV,MAXUS,E-DELIVER 3,Electric,-,50,Van (EX),A,2.53,4,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NLR87E-VI-C-AT,Diesel,1898,-,PANTECHNICON(TL),E,3.5,2,"> 300,000 and <= 500,000",2023
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,MITSUBISHI,L200,Diesel,2268,-,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,119,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,MITSUBISHI,L200,Diesel,2268,-,PICK-UP,A,3.11,4,"> 150,000 and <= 300,000",2023
LGV,ISUZU,TFS87JD-VI-C-AT,Diesel,1898,-,PICK-UP,A,3.1,4,"> 300,000 and <= 500,000",2024
LGV,JAC,HFC1062P71K1C7S,Diesel,2951,-,FIXED SIDE PLATFORM,E,5.5,2,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,5,"> 150,000 and <= 300,000",2023
LGV,HINO,300 SERIES XZC720R-WKTQV3,Diesel,4009,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2022
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,HINO,300 SERIES XZC720R-ZKTQV3,Diesel,4009,-,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2024
LGV,HYUNDAI,STARIA AT 3-SEATS,Diesel,2199,-,VAN,A,3.16,2,"> 150,000 and <= 300,000",2024
LGV,BYD,T3,Electric,-,35,Van (EX),A,2.42,1,"> 150,000 and <= 300,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,JAC,HFC1062R71K1C6S,Diesel,2951,-,PANTECHNICON(TL),E,5.5,5,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2022
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,SECURITY CARRIER,E,5.5,4,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,HYUNDAI,STARIA AT,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,116 L,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,SSANGYONG,MUSSO,Diesel,2157,-,PICK-UP,A,2.94,4,"> 150,000 and <= 300,000",2022
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,5,"> 150,000 and <= 300,000",2023
LGV,MERCEDES BENZ,EVITO 129 L,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,HYUNDAI,STARIA AT,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2024
LGV,KIA,SORENTO DIESEL GT,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2022
LGV,HYUNDAI,STARIA AT LUX,Diesel,2199,-,VAN,A,3.19,5,"> 150,000 and <= 300,000",2023
LGV,PEUGEOT,EXPERT E-TRAVELLER 6-SEATER AT,Electric,-,57,Van (EX),A,3.03,5,"> 300,000 and <= 500,000",2024
LGV,KIA,SORENTO DIESEL V 2WD,Diesel,2151,-,VAN,A,2.51,4,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,-,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2023
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,4,"> 300,000 and <= 500,000",2023
LGV,HYUNDAI,STARIA AT PRIME (URBAN),Diesel,2199,-,VAN,A,3.06,5,"> 150,000 and <= 300,000",2024
LGV,MERCEDES BENZ,EVITO 129,Electric,-,70,Van (EX),A,3.5,5,"> 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,FIXED SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,-,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2024
LGV,FORD,TRANSIT CUSTOM 2.0,Diesel,1995,-,VAN,A,3.4,5,"> 150,000 and <= 300,000",2023
LGV,TOYOTA,HIACE,Diesel,2755,-,VAN,A,3.3,5,"> 300,000 and <= 500,000",2024
LGV,MERCEDES BENZ,116,Diesel,1950,-,VAN,A,3.2,5,"> 300,000 and <= 500,000",2023
